instancia,algoritmo,seed,longitud,tiempo_s,gap_pct,historial
berlin52.tsp,GA,1,7852.62,10.007,4.1185,"[[0.0, 26535.14789763742], [0.0144, 8167.918281599791], [0.0361, 8167.918281599791], [0.053, 8167.918281599791], [0.0663, 8013.270413228439], [0.0782, 8013.270413228439], [0.0912, 8013.270413228439], [0.1041, 8013.270413228439], [0.1161, 8013.270413228439], [0.1268, 8013.270413228439], [0.1398, 8013.270413228439], [0.1532, 8013.270413228439], [0.1648, 8013.270413228439], [0.1783, 8013.270413228439], [0.1904, 8013.270413228439], [0.2022, 8013.270413228439], [0.2141, 8013.270413228439], [0.2256, 8013.270413228439], [0.2387, 8013.270413228439], [0.2516, 8013.270413228439], [0.2649, 8013.270413228439], [0.2791, 8013.270413228439], [0.2922, 8013.270413228439], [0.3047, 8013.270413228439], [0.3164, 8013.270413228439], [0.3306, 7971.666717229963], [0.3451, 7971.666717229963], [0.3584, 7971.666717229963], [0.3719, 7971.666717229963], [0.3836, 7971.666717229963], [0.3955, 7971.666717229963], [0.4076, 7971.666717229963], [0.4194, 7971.666717229963], [0.4314, 7971.666717229963], [0.4435, 7971.666717229963], [0.456, 7971.666717229963], [0.4696, 7971.666717229963], [0.4819, 7971.666717229963], [0.4939, 7971.666717229963], [0.5061, 7971.666717229963], [0.5208, 7971.666717229963], [0.5326, 7971.666717229963], [0.5447, 7971.666717229963], [0.5577, 7971.666717229963], [0.5713, 7971.666717229963], [0.5859, 7971.666717229963], [0.6001, 7971.666717229963], [0.6128, 7971.666717229963], [0.6257, 7971.666717229963], [0.6379, 7971.666717229963], [0.6504, 7971.666717229963], [0.6634, 7971.666717229963], [0.677, 7971.666717229963], [0.6915, 7971.666717229963], [0.7059, 7971.666717229963], [0.7191, 7971.666717229963], [0.7312, 7971.666717229963], [0.7428, 7971.666717229963], [0.7548, 7971.666717229963], [0.7671, 7852.61810688104], [0.7791, 7852.61810688104], [0.7922, 7852.61810688104], [0.805, 7852.61810688104], [0.8169, 7852.61810688104], [0.8304, 7852.61810688104], [0.844, 7852.61810688104], [0.8616, 7852.61810688104], [0.8768, 7852.61810688104], [0.8948, 7852.61810688104], [0.9126, 7852.61810688104], [0.9278, 7852.61810688104], [0.9442, 7852.61810688104], [0.9616, 7852.61810688104], [0.9746, 7852.61810688104], [0.9901, 7852.61810688104], [1.0107, 7852.61810688104], [1.031, 7852.61810688104], [1.0458, 7852.61810688104], [1.0597, 7852.61810688104], [1.0742, 7852.61810688104], [1.0883, 7852.61810688104], [1.1022, 7852.61810688104], [1.1169, 7852.61810688104], [1.1311, 7852.61810688104], [1.1441, 7852.61810688104], [1.1564, 7852.61810688104], [1.1682, 7852.61810688104], [1.18, 7852.61810688104], [1.1909, 7852.61810688104], [1.2018, 7852.61810688104], [1.2128, 7852.61810688104], [1.2235, 7852.61810688104], [1.2348, 7852.61810688104], [1.2461, 7852.61810688104], [1.2577, 7852.61810688104], [1.2704, 7852.61810688104], [1.2812, 7852.61810688104], [1.2932, 7852.61810688104], [1.3053, 7852.61810688104], [1.3175, 7852.61810688104], [1.3296, 7852.61810688104], [1.3416, 7852.61810688104], [1.3537, 7852.61810688104], [1.3677, 7852.61810688104], [1.3812, 7852.61810688104], [1.3934, 7852.61810688104], [1.407, 7852.61810688104], [1.4192, 7852.61810688104], [1.4312, 7852.61810688104], [1.4431, 7852.61810688104], [1.4551, 7852.61810688104], [1.4669, 7852.61810688104], [1.4798, 7852.61810688104], [1.4916, 7852.61810688104], [1.5033, 7852.61810688104], [1.5141, 7852.61810688104], [1.527, 7852.61810688104], [1.539, 7852.61810688104], [1.5509, 7852.61810688104], [1.5644, 7852.61810688104], [1.5773, 7852.61810688104], [1.5895, 7852.61810688104], [1.6013, 7852.61810688104], [1.6131, 7852.61810688104], [1.6254, 7852.61810688104], [1.6372, 7852.61810688104], [1.6492, 7852.61810688104], [1.6626, 7852.61810688104], [1.6748, 7852.61810688104], [1.6866, 7852.61810688104], [1.6981, 7852.61810688104], [1.7122, 7852.61810688104], [1.7245, 7852.61810688104], [1.7369, 7852.61810688104], [1.7493, 7852.61810688104], [1.7618, 7852.61810688104], [1.7813, 7852.61810688104], [1.7975, 7852.61810688104], [1.8096, 7852.61810688104], [1.8218, 7852.61810688104], [1.8355, 7852.61810688104], [1.8489, 7852.61810688104], [1.8643, 7852.61810688104], [1.8831, 7852.61810688104], [1.8961, 7852.61810688104], [1.9078, 7852.61810688104], [1.9199, 7852.61810688104], [1.9314, 7852.61810688104], [1.9431, 7852.61810688104], [1.9551, 7852.61810688104], [1.967, 7852.61810688104], [1.9788, 7852.61810688104], [1.9909, 7852.61810688104], [2.0031, 7852.61810688104], [2.0149, 7852.61810688104], [2.0267, 7852.61810688104], [2.0382, 7852.61810688104], [2.0505, 7852.61810688104], [2.0621, 7852.61810688104], [2.0742, 7852.61810688104], [2.0861, 7852.61810688104], [2.0978, 7852.61810688104], [2.1097, 7852.61810688104], [2.1218, 7852.61810688104], [2.1336, 7852.61810688104], [2.145, 7852.61810688104], [2.1566, 7852.61810688104], [2.1685, 7852.61810688104], [2.1805, 7852.61810688104], [2.1921, 7852.61810688104], [2.2037, 7852.61810688104], [2.2153, 7852.61810688104], [2.2282, 7852.61810688104], [2.24, 7852.61810688104], [2.2504, 7852.61810688104], [2.2613, 7852.61810688104], [2.2759, 7852.61810688104], [2.2883, 7852.61810688104], [2.3017, 7852.61810688104], [2.3137, 7852.61810688104], [2.3254, 7852.61810688104], [2.3376, 7852.61810688104], [2.3495, 7852.61810688104], [2.3611, 7852.61810688104], [2.3735, 7852.61810688104], [2.3863, 7852.61810688104], [2.398, 7852.61810688104], [2.4094, 7852.61810688104], [2.4211, 7852.61810688104], [2.4329, 7852.61810688104], [2.4446, 7852.61810688104], [2.4565, 7852.61810688104], [2.4684, 7852.61810688104], [2.4803, 7852.61810688104], [2.492, 7852.61810688104], [2.5059, 7852.61810688104], [2.5192, 7852.61810688104], [2.5334, 7852.61810688104], [2.5491, 7852.61810688104], [2.5617, 7852.61810688104], [2.5735, 7852.61810688104], [2.585, 7852.61810688104], [2.5968, 7852.61810688104], [2.6077, 7852.61810688104], [2.6186, 7852.61810688104], [2.6294, 7852.61810688104], [2.6403, 7852.61810688104], [2.6509, 7852.61810688104], [2.6616, 7852.61810688104], [2.6725, 7852.61810688104], [2.6845, 7852.61810688104], [2.6968, 7852.61810688104], [2.7087, 7852.61810688104], [2.7205, 7852.61810688104], [2.7329, 7852.61810688104], [2.7447, 7852.61810688104], [2.757, 7852.61810688104], [2.7691, 7852.61810688104], [2.7808, 7852.61810688104], [2.7928, 7852.61810688104], [2.8046, 7852.61810688104], [2.817, 7852.61810688104], [2.8289, 7852.61810688104], [2.8405, 7852.61810688104], [2.8522, 7852.61810688104], [2.8644, 7852.61810688104], [2.8771, 7852.61810688104], [2.8894, 7852.61810688104], [2.9032, 7852.61810688104], [2.9151, 7852.61810688104], [2.9271, 7852.61810688104], [2.939, 7852.61810688104], [2.9511, 7852.61810688104], [2.9628, 7852.61810688104], [2.9763, 7852.61810688104], [2.9878, 7852.61810688104], [2.9993, 7852.61810688104], [3.0108, 7852.61810688104], [3.0225, 7852.61810688104], [3.035, 7852.61810688104], [3.0468, 7852.61810688104], [3.0586, 7852.61810688104], [3.0705, 7852.61810688104], [3.0822, 7852.61810688104], [3.094, 7852.61810688104], [3.1059, 7852.61810688104], [3.1175, 7852.61810688104], [3.1292, 7852.61810688104], [3.141, 7852.61810688104], [3.1528, 7852.61810688104], [3.1645, 7852.61810688104], [3.1778, 7852.61810688104], [3.1908, 7852.61810688104], [3.2056, 7852.61810688104], [3.2221, 7852.61810688104], [3.235, 7852.61810688104], [3.2466, 7852.61810688104], [3.2584, 7852.61810688104], [3.2708, 7852.61810688104], [3.2826, 7852.61810688104], [3.2957, 7852.61810688104], [3.3093, 7852.61810688104], [3.3207, 7852.61810688104], [3.3333, 7852.61810688104], [3.3449, 7852.61810688104], [3.3582, 7852.61810688104], [3.3715, 7852.61810688104], [3.3829, 7852.61810688104], [3.3955, 7852.61810688104], [3.4076, 7852.61810688104], [3.4217, 7852.61810688104], [3.4349, 7852.61810688104], [3.447, 7852.61810688104], [3.459, 7852.61810688104], [3.4704, 7852.61810688104], [3.4824, 7852.61810688104], [3.4951, 7852.61810688104], [3.507, 7852.61810688104], [3.5196, 7852.61810688104], [3.5316, 7852.61810688104], [3.5436, 7852.61810688104], [3.5554, 7852.61810688104], [3.5673, 7852.61810688104], [3.5792, 7852.61810688104], [3.591, 7852.61810688104], [3.6029, 7852.61810688104], [3.617, 7852.61810688104], [3.6292, 7852.61810688104], [3.6421, 7852.61810688104], [3.6603, 7852.61810688104], [3.6753, 7852.61810688104], [3.6883, 7852.61810688104], [3.6999, 7852.61810688104], [3.7118, 7852.61810688104], [3.724, 7852.61810688104], [3.7365, 7852.61810688104], [3.7491, 7852.61810688104], [3.7623, 7852.61810688104], [3.7751, 7852.61810688104], [3.7874, 7852.61810688104], [3.7993, 7852.61810688104], [3.8111, 7852.61810688104], [3.8238, 7852.61810688104], [3.8359, 7852.61810688104], [3.8479, 7852.61810688104], [3.8597, 7852.61810688104], [3.8737, 7852.61810688104], [3.8863, 7852.61810688104], [3.8984, 7852.61810688104], [3.912, 7852.61810688104], [3.9244, 7852.61810688104], [3.936, 7852.61810688104], [3.9479, 7852.61810688104], [3.9596, 7852.61810688104], [3.9784, 7852.61810688104], [3.9966, 7852.61810688104], [4.0123, 7852.61810688104], [4.0273, 7852.61810688104], [4.0398, 7852.61810688104], [4.0525, 7852.61810688104], [4.0646, 7852.61810688104], [4.0763, 7852.61810688104], [4.1391, 7852.61810688104], [4.1576, 7852.61810688104], [4.1798, 7852.61810688104], [4.2006, 7852.61810688104], [4.2213, 7852.61810688104], [4.2335, 7852.61810688104], [4.2518, 7852.61810688104], [4.2643, 7852.61810688104], [4.2823, 7852.61810688104], [4.3008, 7852.61810688104], [4.3161, 7852.61810688104], [4.3346, 7852.61810688104], [4.3466, 7852.61810688104], [4.3656, 7852.61810688104], [4.3849, 7852.61810688104], [4.4021, 7852.61810688104], [4.4147, 7852.61810688104], [4.4323, 7852.61810688104], [4.4468, 7852.61810688104], [4.4641, 7852.61810688104], [4.4773, 7852.61810688104], [4.4904, 7852.61810688104], [4.5035, 7852.61810688104], [4.5167, 7852.61810688104], [4.5299, 7852.61810688104], [4.5503, 7852.61810688104], [4.5652, 7852.61810688104], [4.5808, 7852.61810688104], [4.5957, 7852.61810688104], [4.6092, 7852.61810688104], [4.6229, 7852.61810688104], [4.6341, 7852.61810688104], [4.645, 7852.61810688104], [4.6567, 7852.61810688104], [4.67, 7852.61810688104], [4.681, 7852.61810688104], [4.6926, 7852.61810688104], [4.7046, 7852.61810688104], [4.7154, 7852.61810688104], [4.7277, 7852.61810688104], [4.7414, 7852.61810688104], [4.7533, 7852.61810688104], [4.7704, 7852.61810688104], [4.7843, 7852.61810688104], [4.7957, 7852.61810688104], [4.8077, 7852.61810688104], [4.8198, 7852.61810688104], [4.8306, 7852.61810688104], [4.8426, 7852.61810688104], [4.8543, 7852.61810688104], [4.8652, 7852.61810688104], [4.8776, 7852.61810688104], [4.8895, 7852.61810688104], [4.9006, 7852.61810688104], [4.9135, 7852.61810688104], [4.9264, 7852.61810688104], [4.9407, 7852.61810688104], [4.9556, 7852.61810688104], [4.9663, 7852.61810688104], [4.9783, 7852.61810688104], [4.9908, 7852.61810688104], [5.0026, 7852.61810688104], [5.0146, 7852.61810688104], [5.0274, 7852.61810688104], [5.0396, 7852.61810688104], [5.0505, 7852.61810688104], [5.0612, 7852.61810688104], [5.074, 7852.61810688104], [5.085, 7852.61810688104], [5.0961, 7852.61810688104], [5.1069, 7852.61810688104], [5.118, 7852.61810688104], [5.1288, 7852.61810688104], [5.1411, 7852.61810688104], [5.1527, 7852.61810688104], [5.1649, 7852.61810688104], [5.1754, 7852.61810688104], [5.1867, 7852.61810688104], [5.1976, 7852.61810688104], [5.2085, 7852.61810688104], [5.2194, 7852.61810688104], [5.2303, 7852.61810688104], [5.2411, 7852.61810688104], [5.2518, 7852.61810688104], [5.2629, 7852.61810688104], [5.274, 7852.61810688104], [5.2845, 7852.61810688104], [5.2954, 7852.61810688104], [5.3075, 7852.61810688104], [5.3182, 7852.61810688104], [5.3286, 7852.61810688104], [5.34, 7852.61810688104], [5.3507, 7852.61810688104], [5.3628, 7852.61810688104], [5.3736, 7852.61810688104], [5.3857, 7852.61810688104], [5.3966, 7852.61810688104], [5.4087, 7852.61810688104], [5.4195, 7852.61810688104], [5.4305, 7852.61810688104], [5.4413, 7852.61810688104], [5.4536, 7852.61810688104], [5.4713, 7852.61810688104], [5.4857, 7852.61810688104], [5.5018, 7852.61810688104], [5.515, 7852.61810688104], [5.5271, 7852.61810688104], [5.538, 7852.61810688104], [5.5485, 7852.61810688104], [5.5598, 7852.61810688104], [5.5708, 7852.61810688104], [5.5818, 7852.61810688104], [5.593, 7852.61810688104], [5.6042, 7852.61810688104], [5.6149, 7852.61810688104], [5.6257, 7852.61810688104], [5.6368, 7852.61810688104], [5.648, 7852.61810688104], [5.6586, 7852.61810688104], [5.6692, 7852.61810688104], [5.6796, 7852.61810688104], [5.6905, 7852.61810688104], [5.7016, 7852.61810688104], [5.7123, 7852.61810688104], [5.7235, 7852.61810688104], [5.7344, 7852.61810688104], [5.7469, 7852.61810688104], [5.7608, 7852.61810688104], [5.7751, 7852.61810688104], [5.7863, 7852.61810688104], [5.7971, 7852.61810688104], [5.8079, 7852.61810688104], [5.8187, 7852.61810688104], [5.8301, 7852.61810688104], [5.843, 7852.61810688104], [5.855, 7852.61810688104], [5.8658, 7852.61810688104], [5.8768, 7852.61810688104], [5.8875, 7852.61810688104], [5.8985, 7852.61810688104], [5.9095, 7852.61810688104], [5.9202, 7852.61810688104], [5.931, 7852.61810688104], [5.9417, 7852.61810688104], [5.9527, 7852.61810688104], [5.9648, 7852.61810688104], [5.9756, 7852.61810688104], [5.9867, 7852.61810688104], [5.9974, 7852.61810688104], [6.0082, 7852.61810688104], [6.0189, 7852.61810688104], [6.0303, 7852.61810688104], [6.0414, 7852.61810688104], [6.0519, 7852.61810688104], [6.0629, 7852.61810688104], [6.0737, 7852.61810688104], [6.0845, 7852.61810688104], [6.0955, 7852.61810688104], [6.1062, 7852.61810688104], [6.1173, 7852.61810688104], [6.1292, 7852.61810688104], [6.1398, 7852.61810688104], [6.1508, 7852.61810688104], [6.1635, 7852.61810688104], [6.1756, 7852.61810688104], [6.1864, 7852.61810688104], [6.1973, 7852.61810688104], [6.2084, 7852.61810688104], [6.2193, 7852.61810688104], [6.2306, 7852.61810688104], [6.2432, 7852.61810688104], [6.2552, 7852.61810688104], [6.2673, 7852.61810688104], [6.2794, 7852.61810688104], [6.2909, 7852.61810688104], [6.3031, 7852.61810688104], [6.3151, 7852.61810688104], [6.3273, 7852.61810688104], [6.3394, 7852.61810688104], [6.3514, 7852.61810688104], [6.3636, 7852.61810688104], [6.377, 7852.61810688104], [6.3886, 7852.61810688104], [6.4024, 7852.61810688104], [6.4145, 7852.61810688104], [6.4289, 7852.61810688104], [6.445, 7852.61810688104], [6.458, 7852.61810688104], [6.4772, 7852.61810688104], [6.5128, 7852.61810688104], [6.5295, 7852.61810688104], [6.543, 7852.61810688104], [6.5553, 7852.61810688104], [6.5676, 7852.61810688104], [6.5807, 7852.61810688104], [6.5955, 7852.61810688104], [6.6082, 7852.61810688104], [6.6207, 7852.61810688104], [6.6354, 7852.61810688104], [6.6988, 7852.61810688104], [6.7181, 7852.61810688104], [6.736, 7852.61810688104], [6.7532, 7852.61810688104], [6.7694, 7852.61810688104], [6.7823, 7852.61810688104], [6.7971, 7852.61810688104], [6.8099, 7852.61810688104], [6.8259, 7852.61810688104], [6.8396, 7852.61810688104], [6.8567, 7852.61810688104], [6.8695, 7852.61810688104], [6.8814, 7852.61810688104], [6.8937, 7852.61810688104], [6.906, 7852.61810688104], [6.9178, 7852.61810688104], [6.9301, 7852.61810688104], [6.9421, 7852.61810688104], [6.9542, 7852.61810688104], [6.9661, 7852.61810688104], [6.9782, 7852.61810688104], [6.9909, 7852.61810688104], [7.005, 7852.61810688104], [7.0182, 7852.61810688104], [7.0326, 7852.61810688104], [7.0475, 7852.61810688104], [7.0615, 7852.61810688104], [7.0751, 7852.61810688104], [7.088, 7852.61810688104], [7.101, 7852.61810688104], [7.1146, 7852.61810688104], [7.1279, 7852.61810688104], [7.1435, 7852.61810688104], [7.1564, 7852.61810688104], [7.1692, 7852.61810688104], [7.1825, 7852.61810688104], [7.1956, 7852.61810688104], [7.2088, 7852.61810688104], [7.2227, 7852.61810688104], [7.2374, 7852.61810688104], [7.2514, 7852.61810688104], [7.2653, 7852.61810688104], [7.2797, 7852.61810688104], [7.2939, 7852.61810688104], [7.3068, 7852.61810688104], [7.3201, 7852.61810688104], [7.3342, 7852.61810688104], [7.3473, 7852.61810688104], [7.3615, 7852.61810688104], [7.3755, 7852.61810688104], [7.3918, 7852.61810688104], [7.406, 7852.61810688104], [7.42, 7852.61810688104], [7.4337, 7852.61810688104], [7.4467, 7852.61810688104], [7.4599, 7852.61810688104], [7.4755, 7852.61810688104], [7.4901, 7852.61810688104], [7.5058, 7852.61810688104], [7.5193, 7852.61810688104], [7.5327, 7852.61810688104], [7.546, 7852.61810688104], [7.5599, 7852.61810688104], [7.5752, 7852.61810688104], [7.5889, 7852.61810688104], [7.6029, 7852.61810688104], [7.617, 7852.61810688104], [7.6316, 7852.61810688104], [7.6454, 7852.61810688104], [7.6604, 7852.61810688104], [7.6772, 7852.61810688104], [7.6926, 7852.61810688104], [7.7068, 7852.61810688104], [7.7214, 7852.61810688104], [7.7344, 7852.61810688104], [7.7481, 7852.61810688104], [7.761, 7852.61810688104], [7.7766, 7852.61810688104], [7.7922, 7852.61810688104], [7.8064, 7852.61810688104], [7.82, 7852.61810688104], [7.8327, 7852.61810688104], [7.8466, 7852.61810688104], [7.8601, 7852.61810688104], [7.8739, 7852.61810688104], [7.888, 7852.61810688104], [7.9023, 7852.61810688104], [7.9168, 7852.61810688104], [7.9344, 7852.61810688104], [7.9524, 7852.61810688104], [7.966, 7852.61810688104], [7.9811, 7852.61810688104], [7.9949, 7852.61810688104], [8.0077, 7852.61810688104], [8.0207, 7852.61810688104], [8.0341, 7852.61810688104], [8.0487, 7852.61810688104], [8.0627, 7852.61810688104], [8.077, 7852.61810688104], [8.0908, 7852.61810688104], [8.1046, 7852.61810688104], [8.119, 7852.61810688104], [8.1325, 7852.61810688104], [8.1455, 7852.61810688104], [8.1591, 7852.61810688104], [8.1705, 7852.61810688104], [8.1884, 7852.61810688104], [8.2064, 7852.61810688104], [8.2181, 7852.61810688104], [8.2296, 7852.61810688104], [8.2413, 7852.61810688104], [8.2532, 7852.61810688104], [8.2676, 7852.61810688104], [8.2786, 7852.61810688104], [8.2897, 7852.61810688104], [8.3017, 7852.61810688104], [8.3132, 7852.61810688104], [8.3244, 7852.61810688104], [8.3357, 7852.61810688104], [8.347, 7852.61810688104], [8.3582, 7852.61810688104], [8.3694, 7852.61810688104], [8.3802, 7852.61810688104], [8.3914, 7852.61810688104], [8.4023, 7852.61810688104], [8.4132, 7852.61810688104], [8.4254, 7852.61810688104], [8.4368, 7852.61810688104], [8.4474, 7852.61810688104], [8.4583, 7852.61810688104], [8.4693, 7852.61810688104], [8.4807, 7852.61810688104], [8.4933, 7852.61810688104], [8.504, 7852.61810688104], [8.5147, 7852.61810688104], [8.5262, 7852.61810688104], [8.5372, 7852.61810688104], [8.5503, 7852.61810688104], [8.5627, 7852.61810688104], [8.575, 7852.61810688104], [8.5864, 7852.61810688104], [8.5981, 7852.61810688104], [8.6105, 7852.61810688104], [8.6222, 7852.61810688104], [8.6328, 7852.61810688104], [8.6453, 7852.61810688104], [8.6575, 7852.61810688104], [8.669, 7852.61810688104], [8.6815, 7852.61810688104], [8.6957, 7852.61810688104], [8.7069, 7852.61810688104], [8.7176, 7852.61810688104], [8.7289, 7852.61810688104], [8.7414, 7852.61810688104], [8.7531, 7852.61810688104], [8.7656, 7852.61810688104], [8.7779, 7852.61810688104], [8.7891, 7852.61810688104], [8.8, 7852.61810688104], [8.8127, 7852.61810688104], [8.8257, 7852.61810688104], [8.8396, 7852.61810688104], [8.854, 7852.61810688104], [8.8674, 7852.61810688104], [8.8808, 7852.61810688104], [8.8947, 7852.61810688104], [8.9063, 7852.61810688104], [8.919, 7852.61810688104], [8.9333, 7852.61810688104], [8.9465, 7852.61810688104], [8.959, 7852.61810688104], [8.9706, 7852.61810688104], [8.9826, 7852.61810688104], [8.9941, 7852.61810688104], [9.0059, 7852.61810688104], [9.0176, 7852.61810688104], [9.0303, 7852.61810688104], [9.0471, 7852.61810688104], [9.0599, 7852.61810688104], [9.0727, 7852.61810688104], [9.0859, 7852.61810688104], [9.0998, 7852.61810688104], [9.115, 7852.61810688104], [9.1282, 7852.61810688104], [9.1411, 7852.61810688104], [9.1525, 7852.61810688104], [9.1647, 7852.61810688104], [9.1776, 7852.61810688104], [9.1885, 7852.61810688104], [9.1999, 7852.61810688104], [9.2111, 7852.61810688104], [9.2222, 7852.61810688104], [9.2328, 7852.61810688104], [9.2474, 7852.61810688104], [9.2643, 7852.61810688104], [9.279, 7852.61810688104], [9.2937, 7852.61810688104], [9.3109, 7852.61810688104], [9.323, 7852.61810688104], [9.3344, 7852.61810688104], [9.3468, 7852.61810688104], [9.3597, 7852.61810688104], [9.3724, 7852.61810688104], [9.3834, 7852.61810688104], [9.3948, 7852.61810688104], [9.4077, 7852.61810688104], [9.4216, 7852.61810688104], [9.4362, 7852.61810688104], [9.4493, 7852.61810688104], [9.4633, 7852.61810688104], [9.478, 7852.61810688104], [9.4927, 7852.61810688104], [9.5048, 7852.61810688104], [9.5185, 7852.61810688104], [9.531, 7852.61810688104], [9.545, 7852.61810688104], [9.5588, 7852.61810688104], [9.5717, 7852.61810688104], [9.5844, 7852.61810688104], [9.5972, 7852.61810688104], [9.6093, 7852.61810688104], [9.6214, 7852.61810688104], [9.6331, 7852.61810688104], [9.6451, 7852.61810688104], [9.6568, 7852.61810688104], [9.6688, 7852.61810688104], [9.6804, 7852.61810688104], [9.693, 7852.61810688104], [9.7048, 7852.61810688104], [9.7161, 7852.61810688104], [9.728, 7852.61810688104], [9.7395, 7852.61810688104], [9.7512, 7852.61810688104], [9.7645, 7852.61810688104], [9.7765, 7852.61810688104], [9.7885, 7852.61810688104], [9.8001, 7852.61810688104], [9.8121, 7852.61810688104], [9.8245, 7852.61810688104], [9.8382, 7852.61810688104], [9.8529, 7852.61810688104], [9.8648, 7852.61810688104], [9.8768, 7852.61810688104], [9.8885, 7852.61810688104], [9.9004, 7852.61810688104], [9.9121, 7852.61810688104], [9.9238, 7852.61810688104], [9.9355, 7852.61810688104], [9.9475, 7852.61810688104], [9.9596, 7852.61810688104], [9.9717, 7852.61810688104], [9.9831, 7852.61810688104], [9.9953, 7852.61810688104], [10.007, 7852.61810688104]]"
